exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs56078635	0.00897094573479424	0.00415824438631365	0.0309754605159521
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs56089125	0.00899284313943446	0.00415892198221908	0.0305949460624084
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs56118007	0.00897277580953887	0.00415834140790504	0.0309451297596234
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs56119701	0.00898113256809879	0.0041589344299817	0.0308130061003517
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs561575493	0.00896703955650235	0.00415783304412208	0.0310320280975936
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs56179589	0.00903827410280752	0.00415829324152185	0.0297386607843875
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs56382813	0.00889180985370174	0.00415818250508377	0.0324852210777368
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs566599251	0.0326201840561222	0.00801072965379979	4.65988648167559e-05
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs566907865	0.0089454416462919	0.00414971078215118	0.0311087907125775
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs56699544	0.00894373387238724	0.00415851053538615	0.0314994065478252
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs567302488	0.00891332787077577	0.00414885908772475	0.0316835423238221
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs5767278	0.00897160704647256	0.00415942794837898	0.0310108919147241
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs57719838	0.00897037833859973	0.00415820726916055	0.0309845854543984
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs58029167	0.00895500204649379	0.00415569626398399	0.0311716914213628
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs58452854	0.00897886573617345	0.00415893914832806	0.0308554629313331
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs58939053	0.00901467849234338	0.00416155787487812	0.0302975255917192
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs59111282	0.00886516926799934	0.00415264062481231	0.0327751451324913
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6072731	0.00896790636140752	0.00415774243059971	0.0310121127744894
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs60739516	0.00897337895701777	0.00415911200672199	0.0309649530624597
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs60946542	0.00897472320201981	0.00415832194730774	0.0309079353208766
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs610265	0.00883531984475131	0.00415140008833866	0.0333143131483879
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs61192126	0.00897764539657237	0.00415785138092048	0.030834417300236
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs61811905	0.0089736280362255	0.00415833199015112	0.0309288115113961
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs61816761	0.00897199947868947	0.00415842210264222	0.0309629129799723
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs61840192	0.00909971249238245	0.0041681547295368	0.0290246684335919
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs61841332	0.00897070281766477	0.0041583093035208	0.0309826311326442
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs61859945	0.00897525458790014	0.00415819531580922	0.0308929009319166
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs61896951	0.009030977374016	0.00415942407659721	0.0299154066979803
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs61907677	0.00897162512684831	0.00415831995615935	0.0309657946185553
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62045456	0.0089714760492837	0.00415829032389293	0.0309673883218475
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62066986	0.0089690805432669	0.00415797420445517	0.0309994776229915
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62126619	0.00896237492779801	0.00415552525310063	0.0310261649577869
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62162265	0.0089752427408172	0.00415925689060687	0.0309359385097548
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62169918	0.00894702779817533	0.00415906221258165	0.0314594085080598
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62207015	0.00895709107569848	0.00415904198223552	0.031268190248158
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62212899	0.00897257794112852	0.00415834201617219	0.0309488558346321
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62250892	0.00901961015762153	0.0041578714405851	0.0300610166510703
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62275576	0.00897947881760202	0.00415746456347829	0.0307846750328525
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62351976	0.00884214576566874	0.00415746835749615	0.0334358633280043
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62379371	0.0089710559479392	0.00415827656090158	0.0309746966627379
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62380883	0.00895275909199403	0.00415874473410457	0.0313379276406841
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62407901	0.00897169911447785	0.00415831570584272	0.0309642382002003
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62436761	0.00897361684578757	0.00415832630429955	0.0309287913262304
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62449487	0.00899075088809988	0.00415928877265859	0.0306484227965956
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62557312	0.00889757306744592	0.00416489083329812	0.0326526849701118
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs62623446	0.00897441571656567	0.00415830610540811	0.030913042706181
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs636176	0.00897884272010559	0.00415907758744702	0.0308614687955357
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6444748	0.00898719214737242	0.00415892885460976	0.0307000408624454
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6457809	0.00911497249844492	0.00415242973376514	0.0281568744534007
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6462	0.00907208995192515	0.00415893543655312	0.0291576074749366
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6498021	0.00897023296479334	0.00415823892732651	0.0309885870470338
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6558369	0.00897679676737297	0.00415907746027404	0.0308996599869333
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs658648	0.00896870855683922	0.00415800452262054	0.0310076732860316
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6591221	0.00908460503749268	0.00415328505161511	0.0287184414061881
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6602347	0.00897123854026073	0.00415832986849506	0.030973431367129
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs66555610	0.00891286061836482	0.00415818040680508	0.032076811618599
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6658216	0.0090725207035147	0.0041554748649727	0.0290159839053609
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6673550	0.00896590920812323	0.00415904516483714	0.0311022975930566
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6676685	0.0090993978139156	0.00415245712745426	0.0284280262039089
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs67140765	0.00897332298361831	0.00415834292957851	0.0309349571673988
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6721008	0.00897913620520815	0.00415727591095682	0.0307834671010069
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6734942	0.00896498041384052	0.00415690346471988	0.0310330476677964
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6742122	0.00897144164244911	0.00415831247546422	0.0309689269248375
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs67538026	0.00898367139193099	0.00415912317025829	0.0307733146221683
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs67598120	0.00905667106367516	0.00415536279666119	0.0292935116245526
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs68002741	0.00896744151248002	0.00415778914777817	0.0310227157828339
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs68018114	0.00896773609266862	0.00415772847306647	0.0310147400297447
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs68112369	0.00897752797411274	0.00415915449837108	0.0308891093224789
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6835650	0.00897687236162391	0.00415931116757728	0.0309076706106089
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6852559	0.00896284436596873	0.00415923894352656	0.031167771706732
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6905736	0.00896944010757516	0.00415804612375675	0.0309956477423805
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6910879	0.00896760164790675	0.00415682577739718	0.0309807722838911
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6922431	0.00897149325191142	0.00415836530414879	0.0309700943444194
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs6993477	0.00897498545729654	0.0041582679262169	0.0309008564904632
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7026596	0.00896916878369271	0.00415810427901452	0.0310030813619371
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7027767	0.00901437187159097	0.00415798145395079	0.030161100577196
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7030351	0.00897503300518713	0.0041582613170683	0.0308997016366279
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs707958	0.00886822707479305	0.00415569029914074	0.0328430964489547
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7091048	0.00897725089204401	0.00415793108806024	0.0308449863267886
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7091278	0.00895158479598388	0.00415931490761865	0.0313833612089796
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7095431	0.00897496328505064	0.00415826830766417	0.0309012861273743
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7114362	0.00916234808761237	0.00416709663298792	0.0278966533934326
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7125695	0.00896680060061503	0.00415759767151802	0.0310269898156631
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7135586	0.00897484140633408	0.00415829139463462	0.0309044943812442
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs71368508	0.00897119400770854	0.00415829737117833	0.0309729525342561
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs71456061	0.00892125961701809	0.00415899765745554	0.0319488169820856
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs71526323	0.0091341809450816	0.00415433556862114	0.0278985188415643
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs71536563	0.00878487566955714	0.00415750037451248	0.0345991749182317
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs71563353	0.00894569830196051	0.00415196735524943	0.0311956119846455
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs71565399	0.00899193548098734	0.00415924319983664	0.0306246318518856
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7166997	0.00896488192657585	0.00415670272476466	0.0310267744755581
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7179656	0.00896207424315033	0.00415526526406901	0.0310212863694291
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7189678	0.0089589515749755	0.00415953443995122	0.0312531003897943
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7210983	0.00898636299536587	0.00416054400163933	0.0307803372168139
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7212218	0.00888252340707818	0.00415856026731856	0.0326825759538456
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7219572	0.00906502230479317	0.00415504354076921	0.029132324144657
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7221894	0.00879404569374658	0.00415759568089967	0.0344149682682757
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7240215	0.00897720987228692	0.00415783153996028	0.0308417419276017
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs72502575	0.00852063907042892	0.00414512865457907	0.0398231217044997
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7262150	0.00872340612073273	0.00414682944980282	0.035410497345963
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs72743461	0.00897861109473178	0.00415841301413034	0.0308390233735974
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs72797984	0.00896831216528543	0.00415791453495502	0.031011464488616
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs72798679	0.00896864471876001	0.00415786693499576	0.0310033082079317
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs72832017	0.00894237002877934	0.00415884725538344	0.0315390814308086
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs72837826	0.0089749549792628	0.00415825848429978	0.0309010451766753
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs72923904	0.00897245504361735	0.00415834345067189	0.0309512129779846
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs72975913	0.00896716494088301	0.00415774105175337	0.0310259564831829
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs73012738	0.00897002362240476	0.00415824629461268	0.0309928057242366
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs73063828	0.00895585599140413	0.00415888548329537	0.031285141157884
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs73078636	0.00897460809119077	0.00415829777768841	0.0309091116180926
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs73084574	0.0089773031228565	0.00415796336268089	0.0308453119128774
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs73351149	0.00899476236619348	0.00415946324604485	0.0305810806917298
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7372960	0.00896973389778407	0.00415813237165738	0.030993629441505
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7395289	0.00897161190167881	0.00415894491948381	0.0309912844753711
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7397189	0.00884139196448489	0.00414954243072786	0.0331146218589547
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs74180212	0.00899311293297762	0.00416077426125966	0.0306641676215572
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs74466521	0.00897024584906453	0.00415823851144753	0.0309883289353875
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs74584830	0.00897472397865537	0.00415826214786702	0.0309055090885935
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs74615488	0.00886599768312377	0.00415405740046664	0.0328183696571268
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs74775122	0.00900462801693063	0.00415853607285644	0.0303619605708078
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs75007171	0.00897219760787102	0.00415832948128929	0.0309554657258017
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs75032480	0.00896851740862558	0.00415905775865986	0.0310538467597233
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs75107906	0.00897486340294445	0.00415824456926301	0.0309021950362663
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7542867	0.00917539820639442	0.00413935424039312	0.0266486928263207
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs75507056	0.00897344200339834	0.00415834068279574	0.0309326408150644
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7555556	0.00897417905708255	0.00415833740162942	0.0309187285177152
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs75557865	0.00899343865412213	0.00415888412199684	0.030582402040731
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs75565607	0.00902867837875526	0.00415781307619265	0.029893628088969
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7569613	0.0089233207810888	0.0041580099664483	0.0318685390600793
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7592973	0.00899082591159836	0.00415894514659233	0.030633256304682
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs75957773	0.00897093883960284	0.00415825249589541	0.0309759171655494
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7608337	0.00895204887845143	0.00416012591859212	0.0314076189426858
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7609911	0.00896781986937815	0.00415778490481282	0.0310154512085271
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7611041	0.00897450128201177	0.00415826797749595	0.0309099057251632
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs76111267	0.00897934322865807	0.00415919530374829	0.0308568720125943
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs76181804	0.00896091167966326	0.00415652966256384	0.0310943047568202
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs76245582	0.00897362892509241	0.00415832889757043	0.0309286701087915
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7625643	0.00899571970181597	0.00415905604389257	0.0305470705094369
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7628922	0.00888021800781872	0.00415491287859468	0.0325751108848883
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7636493	0.00897017401138812	0.00416026933624028	0.0310717801638359
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7650543	0.00893313281189307	0.00416126944224847	0.0318145750408337
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs76613419	0.00897084539493934	0.00415824648516692	0.0309774239258959
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs76905924	0.00897203440005789	0.00415916895103719	0.0309924226563684
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs77000868	0.00896408422710038	0.0041578070961034	0.0310864423437687
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs77042341	0.00897248278531068	0.00415834120535435	0.0309506033180114
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7706446	0.00903367955436049	0.00415914624641681	0.0298554107071452
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs771018	0.00897033748561285	0.00415821278565295	0.0309855733876561
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7712116	0.00890251799824435	0.00415741528215101	0.0322451108631934
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7714962	0.00897851123706051	0.00415780081543985	0.0308162367939927
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs77254662	0.0089560521123767	0.00415879878152625	0.0312779140249336
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7750922	0.00897427267600175	0.00415830203443469	0.0309155519521127
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7757696	0.00789798038838547	0.00415460662736761	0.05729970519738
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7767732	0.00897708203360476	0.00415798866101329	0.0308504558692089
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7770794	0.00897132395928209	0.00415830088091291	0.0309706615821905
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7781	0.0088139166543317	0.00415577052591452	0.033931374270938
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs77812656	0.00897606252074194	0.00415810256338164	0.0308740739195677
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs77872759	0.00896017725418914	0.00415921542721257	0.0312170399304537
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7793850	0.00907221121558484	0.0041596327167291	0.0291824872285412
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7803406	0.0089735027658422	0.004158332333064	0.0309311676798151
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs78037977	0.00896785212857235	0.00415771311469318	0.031011944098367
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs78218185	0.00896886253433201	0.00415793371858641	0.0310019260909341
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7823221	0.00898231800682648	0.00415622237397607	0.0306819330939194
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7824394	0.00900644521433767	0.00416336388961783	0.0305210650513785
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs78351402	0.00898044967196789	0.00415740526875951	0.030764211350525
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7851584	0.00894156714400266	0.00415865143351761	0.0315463415601332
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7852683	0.00897168687794133	0.00415831222772632	0.030964326772037
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs785515	0.00895878330036664	0.00415910524739322	0.0312388407891888
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7864027	0.00895792707195651	0.00415681574328186	0.0311620385644498
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs78867455	0.00901837565390479	0.00415797968842936	0.030087838604757
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7893324	0.00896832703305231	0.00415804188157938	0.0310163341100281
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs79071881	0.00896057097617149	0.00415689464531208	0.0311154976666803
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7918084	0.00896726483906116	0.00415801647080398	0.0310352219278918
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs79282662	0.00894905601081547	0.00414896533270794	0.0310105890585833
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs7943688	0.0089700636099519	0.00415817211446477	0.0309890594947887
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs79491862	0.00896517968629292	0.00415772940680698	0.0310627291899634
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs79534829	0.00897268231586698	0.00415834166503679	0.0309468890760429
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs79751077	0.00890180357918165	0.00415720868754097	0.0322503839881025
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs80074882	0.0089776133837719	0.00415779655184526	0.0308328063691965
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs803305	0.00897069458780674	0.0041582317311592	0.0309796516408746
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs8057047	0.00895367555834977	0.0041587599539441	0.0313212226873281
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs8087436	0.00897087211269982	0.00415823870391966	0.0309766093854398
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs8089099	0.00897545464847168	0.00415819702427191	0.0308892329574097
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs8098767	0.00896899913915484	0.00415801084977528	0.0310024839111188
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs8100197	0.00894983391589093	0.00415086867065611	0.0310731121719942
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs8111628	0.00896416167868611	0.00415930916702952	0.0311458378524142
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs8113513	0.008990646824444	0.00415885259208585	0.0306328669745909
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs821429	0.00897869049253799	0.00415760365131056	0.0308049595440818
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs849333	0.00896179626568117	0.00416032382290663	0.0312315254844613
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs857229	0.00897237402385544	0.00415833523146263	0.0309523970130334
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9266226	0.00882147478037182	0.0041507694194089	0.0335647117275395
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9266302	0.00894210342886846	0.00415906405482133	0.0315530141726031
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9267111	0.00889536594377504	0.00415975826964646	0.0324815855815439
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9267862	0.00885085146124816	0.00415870000872034	0.0333144051925457
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9269160	0.00904748812804122	0.00415872583624197	0.0295894270390396
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9271726	0.0084837943478634	0.00416692560059349	0.0417519499935734
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9273374	0.00782295413514029	0.00415740789909149	0.0598780769322489
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9274408	0.00851202829070989	0.00414686805938123	0.0401074808422605
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9276987	0.00894713857795724	0.00415859621949393	0.0314382951490764
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9290877	0.00897479454189989	0.00415830327433249	0.0309058491590091
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9299219	0.00897043963100075	0.0041581838009774	0.030982489573509
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9322952	0.00897371819033012	0.00415834127748689	0.0309275006093278
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9327638	0.00896748726186891	0.00415802457375218	0.0310313785018778
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9379084	0.00897264479406498	0.00415834280040671	0.0309476368307239
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9386512	0.00896511761615569	0.00415693966291176	0.0310319384230919
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9392504	0.00897419186039436	0.00415829381527776	0.0309167309434775
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9501646	0.00894831176616012	0.00415383509711524	0.0312222226125073
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9549000	0.00900399504983107	0.00415852146459879	0.0303730281300667
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9601661	0.00896829740222508	0.00415897278524998	0.0310545365794876
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9663421	0.00896328176097065	0.00415702512616227	0.0310698506155132
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9688839	0.00896998746454083	0.00415826262130061	0.030994142723971
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9693836	0.00894810491265422	0.00415872069430055	0.0314250535428095
Asthma	LDL cholesterol	asthma_gwama	ieu-b-110	NA	rs9695132	0.00895642928632902	0.00416028037283389	0.0313310419700014
